heroId,apm,casts,abilityCasts,kills,deaths,assists,networth,xp,cs,dn,neutrals,heroDamage,towerDamage,physicalDamage,magicalDamage,pureDamage,disableCount,disableDuration,stunCount,stunDuration,slowCount,slowDuration,healingSelf,healingAllies,invisibleCount,runePower,runeBounty,supportGold,level,campsStacked,ancients,goldLost,goldFed,weakenCount,weakenDuration,physicalItemDamage,magicalItemDamage,healingItemSelf,healingItemAllies,attackDamage,castDamage,damage,kDAAverage
36,0.39914868195056397,0.10032878350104613,0.07835130012221808,0.7471839799749688,0.5671936758893279,0.36758193091231184,0.6320827747508861,0.5522928245159184,0.5575477963021216,0.5322957198443572,0.38349716184410915,0.7275662606693731,0.1469477962587135,0.0588959177387637,0.5794690658084696,0.0005351621872896575,0.005638214565387627,0.00367176992584235,0.03804741980474198,0.06421838367455207,0.018964797022747122,0.1608515489867855,0.3629753142738623,0.37804554444702015,0.004677735965811856,0.31686541737649065,0.3587301587301587,0.10631688407418619,0.6064189189189189,0.2884012539184953,0.17288801571709236,0.40149022412970914,0.7176868425452552,0.14827570372411258,0.2690261267275917,0.06710432585622844,0.7036574563229063,0.2053514317391953,0.05718939140701122,0.07191391735002281,0.6150337513602635,0.606493923539472,0.4234693877551021
37,0.10058994847285485,0.08350531604491951,0.0400245899839726,0.19649561952440553,0.5316205533596836,0.7378210806023028,0.19342142645521765,0.046993163566187324,0.16944531823424558,0.04980544747081714,0.04457981448151738,0.5165210009711045,0.22209614621018267,0.23811595233018218,0.37656024422521656,0.1181494829349556,0.0023492560689115116,0.0009638152051486764,0.06331938633193863,0.0563152521251625,0.023673717388827703,0.35221754064170946,0.05423740268244838,0.2433564984931959,0.040162419110361613,0.05110732538330495,0.47619047619047616,0.8893788419265246,0.062499999999999556,0.3667711598746082,0.053045186640471524,0.9146280400572248,0.48716704855068543,0.15438306470129037,1.0,0.00047404537511082416,0.001197095664485926,0.10461530670987824,0.0699949503211169,0.02982553469368885,0.5491109630933636,0.6139378226064105,0.44897959183673475
38,0.4270778881338212,0.12926457820350415,0.09875513206138714,0.47058823529411764,0.7707509881422923,0.48804251550044275,0.49538697057027115,0.41727852632187057,0.47866205305651677,0.19610894941634238,0.3713138585075454,0.5691677611038148,0.34843901658872317,0.24386997417489992,0.4797995368142444,0.0003170341429198471,0.0010963194988253722,0.0006056175542225355,0.04580195258019526,0.14149444549595416,0.0021190141647362626,0.016315455208982317,0.06891157568353144,1.1837413130650514e-05,0.0015104112270415888,0.06473594548551956,0.2857142857142857,0.11505706124705478,0.47128378378378377,0.3385579937304075,0.5795677799607073,0.2973533619456368,0.801304135886344,0.0313174450107912,0.05648645380065131,0.02450173987464703,0.07536188575473947,0.2807909213023176,0.15969431662197817,0.10549747750559108,0.47162698609950204,0.6887028413468964,0.16836734693877564
39,0.30878948547531937,0.15576652101510124,0.09850630484261678,0.6921151439299125,0.3972332015810276,0.3454384410983171,0.5229721828113285,0.5067626593469907,0.44388521897172417,0.6552529182879377,0.2601412155614011,0.6667208885274097,0.237493657901703,0.1974696140450636,0.379105510105871,0.266194804382449,0.03288958496476116,0.0185521006779403,0.00022315202231520224,0.0006700496113021483,0.0238939733414347,0.6156500606065675,0.13449354090526952,3.945804376883505e-06,0.00816943315972872,0.8807495741056217,0.9301587301587301,0.19109923523449734,0.5625,0.14420062695924762,0.15618860510805502,0.6538507391511685,0.5475110032049999,0.009689121550259448,0.01885766487260661,0.01670689646336526,0.2373130983254891,0.44875242532142173,0.01661059863587548,0.23853204116895793,0.5590031285105889,0.6578944142975157,0.5816326530612246
40,0.24583675603016963,0.12606925803099955,0.08542823896195138,0.25531914893617025,0.9209486166007903,0.8963684676705047,0.1808191113825709,0.07587215860963625,0.15752682534689455,0.0933852140077821,0.15229129170704692,0.5735068432877114,0.10933501720638844,0.13859881062383017,0.5592490525745909,0.00018551576322628485,0.007361002349256069,0.004180273948001804,0.00100418410041841,0.0016240068414137634,0.035134621957239966,0.9564745422218011,4.8939156393813387e-05,6.806512550124046e-05,0.003551224886234976,0.08006814310051105,0.45079365079365075,0.7563412354714298,0.09628378378378422,0.2884012539184953,0.12278978388998038,0.6675369575584169,0.7298451191454589,0.003811360609817698,0.007086467083660454,0.004776327455170682,0.12750758634919618,0.20611634080296792,0.22568864106740252,0.10119161133359916,0.5484781489862356,0.5789371975149961,0.23979591836734726
41,0.44231200059741627,0.10698985183392876,0.04294465058071881,0.539424280350438,0.22924901185770752,0.22674933569530553,0.7132189205884731,0.6547690703090174,0.6763482576631364,0.5766536964980545,0.6994323688218193,0.3600820438974851,0.30286690417365214,0.4156263179093515,0.06652918972569778,0.00023202836092278854,0.0,9.028142427974946e-05,0.19609483960948396,0.3330146568171677,1.0,0.002312991920208399,0.22973496533767723,0.0,0.0017051535178786853,0.01873935264054513,0.4349206349206348,0.0,0.7162162162162162,0.1724137931034483,0.7681728880157171,0.7015259895088222,0.4463686479892806,0.0022041603526656564,0.0017123372259624649,0.006042156727088233,0.5623681504960921,0.8785753502057525,0.0007965690632490061,0.49794270788185585,0.05187546218371722,0.18894838379142054,0.5918367346938778
42,0.38682697334030325,0.11047694957229676,0.016166450772462145,0.42553191489361697,0.3241106719367588,0.3844109831709477,0.662281414343789,0.5011214499453913,0.6200062912865681,0.4031128404669261,0.5436799113941575,0.5090748283900328,0.4674167806406071,0.5076067950813846,0.10090418972569778,0.0002544827184314455,0.0006264682850430697,0.0004235906825666082,0.25612273361227333,0.6384688606531671,0.02640792921429385,0.25607331698884084,0.7630808830255118,9.864510942208762e-07,0.007954373033789035,0.025553662691652462,0.3999999999999999,0.018480736070342625,0.5591216216216215,0.1818181818181818,0.4548133595284873,0.7109322842155461,0.4880218721814958,0.15396978463516553,0.2498116868159182,0.11580544152842479,0.5699420484743701,0.2272446216498582,0.0024857222107636393,0.4182630906768837,0.08720484288238987,0.3430644677612167,0.5306122448979593
43,0.4607572250018671,0.13735606826171734,0.0928125526013422,0.6946182728410514,0.43280632411067166,0.49867139061116006,0.5482654331660264,0.4759631861513227,0.43196672608437314,0.33073929961089493,0.196317319673266,0.709819712313029,0.4056199263213624,0.3315696448456417,0.48927642264196336,0.0004555026808898983,0.01895066562255286,0.013601750581217171,0.0003347280334728033,0.000708732887830932,0.02254205749439866,0.24802953158951815,0.5081754608582879,2.9593532826626285e-06,0.004778968688077388,0.39522998296422485,0.4730158730158729,0.12041436864066551,0.5354729729729728,0.2163009404388715,0.12868369351669942,0.6188245112064856,0.6167941052492765,0.18138402902144463,0.4280826598365897,0.02362283412511723,0.26455280561514355,0.2592855163002921,0.057043590819541544,0.09126170951728763,0.6882677411633532,0.7245953452343111,0.6836734693877551
44,0.2897468448958257,0.13320713360565903,0.1008335711828807,0.7622027534418022,0.5237154150197627,0.17183348095659878,0.7160104571847097,0.7092528793510346,0.6596763482576631,0.42723735408560315,0.6387927453966495,0.5295382475227942,0.22664315494573373,0.7676053735162415,8.910310394610193e-05,0.0002603636215884747,0.0,7.515318561665633e-05,0.008758716875871687,0.00990637265534444,0.03128394030304181,0.26641058127017797,4.660872037506037e-06,0.0,0.0005883854937311162,0.06132879045996589,0.42539682539682533,0.04002843190164667,0.7466216216216215,0.07836990595611285,0.7023575638506877,0.4128040057224607,0.6488346846454367,0.0009184001469440236,0.00017692382706546673,0.26456344264563436,0.05479603126322942,0.34417443124880065,0.0045340426591182256,0.9111168900215552,0.0,0.45099446732814696,0.30612244897959195
45,0.2552460607870958,0.13262357847393214,0.09319311187710863,0.38923654568210264,0.7549407114624502,0.5606731620903455,0.22536119251524145,0.15321590312046474,0.17933661878298557,0.10972762645914397,0.0944206008583691,0.6146843465488008,0.527541251213271,0.03828369701708247,0.6814688101539942,0.00015985364035924835,0.0050117462803445575,0.002947566500809117,0.00022315202231520224,0.00038890508367330867,0.010716591349257584,0.09990327108209554,0.3253929552084371,0.25837620285380297,0.012142342237654272,0.21465076660988072,0.5015873015873016,0.6580274051940872,0.18918918918918903,0.26018808777429464,0.0481335952848723,0.6640796375774918,0.6871321962373631,0.06479313036690086,0.07961005037114668,0.0006047281541954297,0.09405294257854051,0.21330168866335475,0.031304452963308034,0.050107776679784784,0.6742391509661216,0.651328911662735,0.19387755102040827
46,0.5825554476887463,0.16009336882107628,0.0998089885173557,0.7534418022528161,0.3339920948616599,0.21434898139946856,0.7749663547293217,0.7801419436331856,0.7225892139386949,0.6023346303501945,0.5637546725737229,0.6524165394452925,0.566798839671755,0.7833890113014429,0.028028377646775744,0.15298528009939796,0.08551292090837902,0.04653397411997572,0.00016736401673640166,0.0003688726726137599,0.019192648008202633,0.2547396937475115,5.4182637436007675e-05,9.864510942208762e-07,0.005529065138385251,0.5161839863713797,0.44761904761904747,0.05733766832080662,0.8277027027027026,0.34169278996865204,0.7750491159135561,0.4525154983309492,0.6239765076569119,0.08293153326904534,0.18069393293983183,0.03378534200452009,0.007040274353692854,0.21498742031086754,0.00216922825259774,0.8034424969516246,0.22063685188173296,0.719117011393006,0.5816326530612246
47,0.19498170412963944,0.04663459485617499,0.01714712275232178,0.7183979974968712,0.577075098814229,0.4596988485385295,0.5209669333671596,0.43579084275421565,0.423892908321974,0.8054474708171206,0.23189810328118515,0.7446634800212442,0.3634946064590135,0.279555523965219,0.5493875571462944,0.00040845545563366454,0.019733750978856695,0.013460716356261235,5.578800557880056e-05,0.00025696747979834963,0.16219192648008202,0.9999999999999999,4.427828435630735e-05,9.864510942208762e-07,0.008639357357569303,0.3407155025553662,0.3206349206349206,0.1258901422911374,0.49831081081081097,0.17554858934169282,0.28487229862475444,0.4786242250834527,0.7103066297106553,1.0,0.8345249924574097,0.08137949766564681,0.27105945634425127,0.2503811219376985,0.023217854526574825,0.3386545540703755,0.5422750412763039,0.7117670803164843,0.4744897959183676
48,0.3695765812859385,0.063579043254245,0.013151250356774325,0.4593241551939925,0.2944664031620554,0.37821080602302914,0.8896461186520346,0.8066226830328878,0.9813008982559156,0.5463035019455246,0.9329918316488994,0.5473816841221059,0.8966086318715256,0.4809813538038714,0.28708305762752645,0.00048811496203342384,0.0,6.344100084522934e-05,0.13461645746164574,0.10054405265346554,0.00037975164242585357,5.807451843447826e-05,9.90435307970033e-06,0.0,0.003551818974980665,0.08517887563884155,0.48888888888888893,0.02277184715220281,0.8547297297297298,0.438871473354232,1.0,0.5180972818311878,0.5435241811472535,0.0017449602791936448,0.0020123941818956247,0.015154077558948181,0.01562805721868252,0.9898602908253555,0.002709757259802422,0.32538617569043526,0.42018780240293474,0.6898615075243847,0.5969387755102042
49,0.21969979837204112,0.09055067678162226,0.04639895785306021,0.3779724655819775,0.3992094861660078,0.38883968113374656,0.5861323273491523,0.47286231654944744,0.5306350704274579,0.6381322957198443,0.32853385020074766,0.4842501049993,0.5144861797405806,0.29236240434051225,0.3469396655437921,0.00018765427346520454,0.00046985121378230227,0.00037234987419161526,0.11464435146443515,0.26177871231661715,0.01937492879656704,0.06347777162962209,2.1556533173465422e-05,2.9593532826626285e-06,0.011739312432578355,0.2027257240204429,0.3650793650793651,0.03680351713153703,0.5388513513513513,0.13479623824451412,0.33595284872298625,0.5311397234144015,0.612724862180295,0.12623410019745604,0.07124486495515887,0.06886213735528804,0.14951244588167076,0.17684324428050574,0.0038441569525543553,0.3065688875019504,0.36075948399075897,0.524010047220958,0.3979591836734695
50,0.3757000970801284,0.1159709076417256,0.07550442400158078,0.12015018773466835,0.8853754940711462,0.6953055801594329,0.06939831221942361,0.032100089700381806,0.10268777742826186,0.16731517509727628,0.058009137477502415,0.15912471694633146,0.06319900952969205,0.426620228871988,0.0025407543310875845,2.0315847269737223e-05,0.0014095536413469068,0.0007583639639498952,0.0,0.0,9.11403941822048e-05,1.9280740120246792e-05,0.2576984497356994,0.569912255175169,0.007587582642200191,0.07666098807495739,0.5269841269841269,0.8582748680417528,0.032094594594594295,0.31034482758620696,0.05893909626719058,0.788161659513591,0.6675230602215005,0.0011020801763328284,0.00036427646296519577,0.0026725909526518358,0.024416838315599244,0.17874752137481076,0.24283976871048268,0.13151875545384673,0.24306638392048024,0.21501551288954834,0.056122448979591955
51,0.25644089313718166,0.11392846468068146,0.06702234322055606,0.3729662077596996,0.8162055335968377,0.7688219663418953,0.19685328750567987,0.11624435664372235,0.14651707385271395,0.12140077821011674,0.10826526374082791,0.5052855203187534,0.05238711065031325,0.0803013718103632,0.4500139106111646,0.00021385102389197099,0.0017227877838684417,0.001267844001506968,0.9013668061366805,0.25234966366272604,9.11403941822048e-05,0.0013782244714870375,0.00010720005686263886,5.129545689948556e-05,0.002920302638312475,0.16354344122657574,0.6507936507936507,0.5379684353240052,0.14020270270270263,0.1567398119122257,0.060903732809430254,0.6319265617548881,0.7486371097070756,0.01712816274050604,0.037998188314647775,0.33223918535942887,0.34457144686709573,0.21906782371378009,0.07429073348363832,0.1025242280820374,0.43817960602637857,0.40049402649570476,0.2908163265306123
52,0.3592711522664477,0.14711994192914785,0.10109703529687282,0.44430538172715894,0.792490118577075,0.38618246235606724,0.40251733524243294,0.3232188150649802,0.38481702841564425,0.32607003891050584,0.2114080022151461,0.5840489952289206,0.3733414034236301,0.046443480939180694,0.5221197515640037,0.19332774112905857,0.023022709475332814,0.01649368420436201,0.09338912133891213,0.16347621738343554,0.03088899859491892,0.0854301718959286,4.544350236568387e-05,0.0,0.006306846124242255,0.504258943781942,0.6603174603174603,0.2574008503244659,0.3716216216216215,0.2539184952978057,0.15717092337917485,0.3631497377205535,0.7875327623519659,0.02135280341644855,0.0478581696635465,0.0052964961640760725,0.04784113668947019,0.6267190465022068,0.023029380596431087,0.05683038319955156,0.6521881602965929,0.737255284882348,0.06632653061224492
53,0.03860802031215005,0.07838141732731749,0.04906287278342518,0.609511889862328,0.9347826086956521,0.720106288751107,0.5071169847581929,0.32209229068544665,0.4461570724546503,0.22178988326848248,0.25391111726429466,0.6231185125432496,0.3340121216800494,0.34824223470040516,0.38477953561116457,0.00016626917107600748,0.02255285826155051,0.018833193112454544,0.0006136680613668061,0.0017649244916257615,0.00013671059127330734,0.00040745082133629933,2.3304360187530185e-05,2.663417954396366e-05,0.011852189294259406,0.272572402044293,0.43174603174603166,0.4728646457200774,0.3682432432432434,0.25078369905956116,0.19842829076620824,0.2259895088221271,0.9075024314198314,0.0013776002204160356,0.0009878094543189814,0.041616059119864296,0.33727325442818673,0.14694249589560987,0.05007716762800224,0.42081390174696454,0.37154064807811865,0.5976163997839554,0.27551020408163285
54,0.27996415502949745,0.1109395237620803,0.006711016459188677,0.6370463078848561,0.2569169960474307,0.22763507528786542,0.7055941072773699,0.6496821452521644,0.6357694592988711,0.6863813229571984,0.5375882597258757,0.5016899887334083,0.5131295221918292,0.6136323358684579,0.05308063642925889,0.0003790509398485186,0.0007830853563038372,0.0006968749938999038,0.01394700139470014,0.016988175351292507,0.0027949720882542812,0.024076998448713464,0.8177983555278233,0.02397174804066151,0.006085251022099983,0.006814310051107331,0.3746031746031745,0.027049795316633977,0.7077702702702702,0.17868338557993732,0.7023575638506877,0.6513948497854078,0.5047133043996337,0.046608807457409196,0.07708316828676079,0.0056552332047004805,0.44856224008082624,0.19487990661179933,0.0029017873018356644,0.745196280693238,0.038143969606569336,0.3900366148317441,0.6275510204081634
55,0.4797251885594803,0.12831096371995046,0.0842060582109323,0.28535669586983736,0.5671936758893279,0.7085916740478299,0.4542254897787015,0.28707557237665404,0.447485232952361,0.06848249027237355,0.2810466565139139,0.49011228814030117,0.07789199682343599,0.23081811073992464,0.40062710538979784,0.0023234913745862652,0.0015661707126076745,0.0008593815576034529,0.02811715481171548,0.030761494113925016,0.01376219952151293,0.09753452762419003,6.059133648757848e-05,1.8742570790196647e-05,0.0014281893446381295,0.08006814310051105,0.37142857142857144,0.21460820576272524,0.33783783783783816,0.25078369905956116,0.23968565815324164,0.578290414878398,0.6137115594290814,0.08779905404784866,0.18416636035852416,0.0207631874298541,0.1789115501054796,0.2888224664719302,0.47318691635313614,0.020197869893610255,0.39602653919126735,0.5251752503021274,0.4336734693877553
56,0.434097528190576,0.122916637014475,0.09901859617537928,0.867334167709637,0.6660079051383399,0.38263950398582813,0.5024644237644649,0.5012073249847182,0.3312362378106323,0.2809338521400778,0.23674373529004566,0.6885309653491198,0.6042365216624018,0.7981007889686544,0.07861111946583253,0.0002453940499160367,0.03508222396241191,0.031479912627101606,0.0007810320781032079,0.0023548444586897147,0.0003493715110317852,9.895897941235093e-05,0.5075549822682949,0.0,0.6012319499501619,0.3253833049403747,0.638095238095238,0.26248173645206724,0.5591216216216215,0.16927899686520378,0.19842829076620824,0.37470195517405847,0.767075867363399,0.0008265601322496212,0.0002879814930724351,0.014559599034484878,0.37825377005090766,0.1497995778341613,0.005967155750588537,0.6016943765422466,0.06837527750141283,0.5752381271444108,0.403061224489796
57,0.3422447912777239,0.12849599339586387,0.06087484722740612,0.4780976220275345,0.5632411067193674,0.31000885739592554,0.3587710983432366,0.3030725308388975,0.2985914508405858,0.5159533073929962,0.18856430845908906,0.4372001964431348,0.17345638842318892,0.15153410571706113,0.0006842516843118382,0.618455557212901,0.0,0.00018056284855949887,0.0002789400278940028,0.0003965035844200341,0.007222876238939733,0.019110001036049408,0.4032842834812286,0.22243880304024224,0.0037969399914522515,0.15161839863713797,0.3809523809523808,0.2493451448579063,0.34121621621621623,0.07836990595611285,0.2111984282907662,0.6236886027658561,0.6444875650242907,0.004500160720025715,0.007583390676535125,0.01492602329740838,0.11165896469901851,0.23302674783053662,0.10066641536809312,0.18565558849534505,0.4256923292223995,0.43946908902527415,0.20918367346938793
58,0.2572623403778659,0.042087134744303215,0.012163259929303796,0.4330413016270338,0.5217391304347825,0.3640389725420725,0.21475109450302743,0.20324045557489034,0.15427632728670787,0.22178988326848248,0.13332410355807833,0.41519056539623067,0.2055115591635048,0.24979126685147013,0.04113856472569778,0.4349874175403818,0.0028191072826938136,0.0018256368012461765,5.578800557880056e-05,0.0003343340328559172,0.008354536133368777,0.10279561439820627,0.39266157349874764,0.18164115868545525,0.003171126906742681,0.13287904599659286,0.44761904761904747,0.5534217003856734,0.23817567567567588,0.21003134796238246,0.07367387033398821,0.925262279446829,0.504068065625964,0.20916563346650138,0.06061589617590217,0.011141347518820883,0.07528539970188228,0.14087386196456364,0.03395731243287839,0.2844605098154793,0.3346837191268924,0.3872915238421305,0.27040816326530615
59,0.15211709357030834,0.0747164064390327,0.015419969116151084,0.872340425531915,0.8913043478260867,0.1523472099202834,0.5189373568066837,0.46769576191067297,0.42864632484009646,0.8459143968871595,0.29309151322165305,0.736083537220863,0.5226412909203212,0.43339114364915776,0.4746710328440808,0.0009323904641689936,0.0,7.856923950832248e-05,0.0,0.00023348120476301656,0.0125925644628413,0.11342232207942084,0.1708489254068213,4.932255471104381e-06,0.004684389759763581,0.22827938671209538,0.2317460317460318,0.12592963104342444,0.5304054054054053,0.14420062695924762,0.5785854616895875,0.0,1.0,0.007622721219635396,0.010941284159609078,0.043501990990575466,0.03864146540162293,0.3748094390311507,2.4892783226531474e-05,0.528585380512358,0.4666807122083797,0.7329552279295747,0.04591836734693877
60,0.364797251885595,0.11997039525185382,0.03922687919438528,0.6745932415519399,0.4189723320158103,0.4074402125775022,0.48628515376909576,0.40006682639423974,0.3871238334906154,0.6568093385214008,0.29447597950989896,0.40896171803299086,0.2505804398658784,0.39032861847560835,0.22714975336862367,0.00018605039078601474,0.46186374314800316,0.3826248762900484,0.11871687587168758,0.026005523419270076,0.03194470816086279,0.18808756894026085,0.0934667974041273,6.905157659546134e-06,0.005606534310823192,0.13117546848381603,0.492063492063492,0.10502691816614232,0.45608108108108114,0.09090909090909091,0.24852652259332028,0.6078683834048644,0.6003099030022443,0.2768058042889287,0.27677747611482595,0.0302620317841018,0.07603780901254728,0.2679100658834566,0.01188452593472401,0.4758759383505832,0.2145706308487509,0.3589785597730387,0.5969387755102042
61,0.6714957807482639,0.14562547146984728,0.0972548503011541,0.8347934918648311,0.5375494071146243,0.004428697962798989,0.6716360593894417,0.6882728265613058,0.6471287267135017,0.5058365758754856,0.5417416585906133,0.552671871076415,0.7993111929762641,0.4688459260312271,0.17645760647256978,0.0003116878673225477,0.09506656225528584,0.09572222211377607,0.0017294281729428173,0.005007411992092033,0.0024683856757680474,0.006675782043080143,0.23145540972852166,0.0,0.0019242534472890603,0.33219761499148204,0.26984126984126977,0.18310934435508283,0.7415540540540535,0.06896551724137931,0.33791748526522597,0.18378636146876515,0.8033269829906582,0.0017449602791936448,0.0022363391294945197,0.0015835677936134557,0.6165345058823112,0.1311459243939362,0.0076705333456611865,0.39313869962957176,0.16324042118271617,0.39755078561325563,0.1887755102040818
62,0.3081920693002763,0.12396276633598541,0.08020286736777395,0.5894868585732166,0.7865612648221341,0.5084145261293179,0.4841235157200956,0.24728107915258524,0.1106916920065709,0.12684824902723735,0.06354700263048595,0.49741801721321854,0.09594216006353129,0.37944558959414315,0.2663829403272377,5.82744040105621e-05,0.004228660924040721,0.0035326877316816546,0.08619246861924686,0.09202198867961542,0.000531652299396195,0.0014878691622913325,6.059133648757848e-05,9.864510942208762e-06,0.6133940159341731,0.2879045996592844,0.7238095238095238,0.4757604875544616,0.2804054054054057,0.018808777429467086,0.06286836935166994,0.3743085360038152,0.8373527313145681,0.0015153602424576387,0.0023881972230460576,0.007305423591572754,0.30329388076002234,0.24261742819982512,0.06377175451448404,0.4177880642383684,0.28344145341532256,0.3650558374141317,0.23469387755102056
63,0.4077365394668063,0.09882719651574887,0.08126404227135339,0.7371714643304131,0.3320158102766797,0.2931798051372895,0.6339820274740027,0.6118737074830729,0.5569885708294012,0.5003891050583658,0.4237851308320643,0.598014679902134,0.47155706785493695,0.6767237661999195,0.12197763775264678,0.0002892335098138908,0.003132341425215349,0.001982287272564012,0.0,0.00012917451269433167,0.0004708920366080583,0.00015378132481449835,1.3400007107829859e-05,9.864510942208762e-07,0.0007409474836242407,0.14139693356047697,0.5587301587301586,0.13814481841755405,0.6706081081081079,0.11912225705329152,0.39980353634577603,0.6986289938006678,0.5120888074621628,0.10364145658263306,0.239796554065415,0.01997652834791343,0.2626104156216537,0.3303141191019381,0.011635598102458697,0.6590373490982009,0.21660863640222044,0.5577314819732624,0.6581632653061227
64,0.2474049734896574,0.08712762777722426,0.04221280581962954,0.22027534418022532,0.828063241106719,0.6572187776793622,0.1272907672511835,0.08688133865134029,0.13257138862675194,0.060700389105058344,0.1107573030596705,0.3961360257598283,0.25264989411453276,0.0632823939157012,0.4372939725697786,0.07488100527089311,0.025371965544244326,0.015331737873496693,0.12708507670850766,0.22569895845277946,0.02432689021380017,0.3157242101517046,6.991308056259056e-06,1.9729021884417523e-06,0.005492112818403349,0.08177172061328788,0.4634920634920635,0.8355293467244078,0.10304054054054079,0.27586206896551724,0.07367387033398821,0.7574988078206963,0.6736363443691142,0.27326996372319423,0.46269221712633624,0.0013452639023415279,0.03136106041686678,0.1961418733076054,0.15015326842243765,0.08223736296758608,0.47842008303438754,0.45179523802909083,0.12244897959183665
65,0.486595474572474,0.1596948433652628,0.11128431437123558,0.31414267834793497,0.7766798418972329,0.6749335695305579,0.2580107890760823,0.23252618603187836,0.2667505504875747,0.11517509727626457,0.2799390834833172,0.4004306637955747,0.03468024794846908,0.042671120904115435,0.5043927454282964,0.00018498113566655492,0.12498042286609241,0.08861048591902586,0.04379358437935844,0.12355231291455002,0.07847187939087837,0.41012875353035,3.553914928598353e-05,6.905157659546134e-06,0.003838407385901395,0.30664395229982966,0.7174603174603174,0.5679403983098813,0.26689189189189166,0.6896551724137933,0.14047151277013753,0.578206962327134,0.7198933707603221,0.014510722321715573,0.02990104158185636,0.004942883938317728,0.05449898077887705,0.2673437133536598,0.0274745204583117,0.057364932415642354,0.49264788540673304,0.4468063548509137,0.22448979591836737
66,0.4472406840415205,0.06735080203247981,0.03587503018859639,0.05882352941176472,0.5849802371541502,0.7254207263064657,0.19134406448771002,0.0,0.17178707490126177,0.10272373540856028,0.3978956112418663,0.09036739755068302,0.34677352642724785,0.2697907929964224,0.06927785129932627,5.82744040105621e-05,0.0028191072826938136,0.0017617077927021378,5.578800557880056e-05,0.000600972331786463,0.01632172559146318,0.2468264598656295,0.05571373390032841,0.4167045628295363,0.0009112133181389198,0.0,0.6126984126984126,0.6651748693580445,0.0,0.48902821316614425,0.22102161100196463,0.85189556509299,0.517434398762272,0.10051889608302338,0.19452783933925993,0.006777567660368269,0.018991664798983985,0.2113694270911068,0.9239240983478305,0.20007223638055277,0.051115702890144235,0.07041389222770322,0.2908163265306123
67,0.2537525203494887,0.07700792780996027,0.029317701129236467,0.7271589486858575,0.39525691699604737,0.632418069087688,0.6509927635517241,0.6663785949438339,0.5445108524693298,0.466147859922179,0.5889519590197979,0.6479627913591686,0.16216193858642902,0.25477622195370436,0.24219238751203076,0.1727114331707531,0.001879404855129209,0.001717299092110477,0.002119944211994421,0.002604213437741339,0.02347624653476626,0.37799821316321675,4.136523933286608e-05,3.945804376883505e-06,0.0,0.027257240204429295,0.3841269841269841,0.03140672098563926,0.7246621621621623,0.20689655172413796,0.4361493123772103,0.6201001430615167,0.5398034612114946,0.07181889149102265,0.10818096142273836,0.37808577915122815,0.6341262980394669,0.28932485448071465,0.009341905933728299,0.20628918823644987,0.4050568538547364,0.43722407116727036,0.8979591836734695
68,0.17810469718467636,0.1044136694231344,0.06770295884836908,0.265331664580726,0.7391304347826086,0.712134632418069,0.09607560172687779,0.05714125116809554,0.057844884834504215,0.11206225680933851,0.04554894088328948,0.3442883714108572,0.03647947366099004,0.11516478309285189,0.390799822545717,0.0001261721040962629,0.01284259984338293,0.007381604452191839,0.04585774058577406,0.09736857011412949,0.051866479322523064,0.4470174553418568,9.90435307970033e-06,1.6769668601754895e-05,0.005448506704469723,0.10391822827938671,0.41587301587301595,0.7913282699977623,0.06925675675675702,0.3385579937304075,0.027504911591355603,0.9061397234144017,0.5457448386785322,9.184001469440242e-05,0.0,0.0015938174233455814,0.05212791314030388,0.131020660540287,0.06040056044323378,0.14440456996237927,0.3881762029777058,0.35411796332960455,0.2551020408163267
69,0.43954895078784284,0.12172106064703453,0.03326234439150767,0.46933667083854824,0.6205533596837942,0.5580159433126658,0.6655108390335533,0.4112906940342611,0.42417252105833425,0.3782101167315175,0.3940191056347778,0.4389864067572882,0.09751389746757258,0.09992750017769561,0.3305319116939364,0.13763291509419337,0.0206734534064213,0.010955772838272296,0.1095676429567643,0.09655898439820565,0.0020354688034025744,0.017590074739582243,0.02966237225569311,0.0004517946011531613,0.006083231120364638,0.07836456558773422,0.419047619047619,0.0968132576904345,0.4746621621621623,0.25705329153605017,0.15717092337917485,0.2988197424892707,0.7639179651900747,0.15025026404004224,0.33089018665555237,0.04750190899353761,0.32728915641219936,0.2142051875226541,0.017645427195721285,0.12201591511936338,0.41774563702394596,0.39185142271623064,0.3622448979591837
70,0.608916436412516,0.17023441836633027,0.07538732883980649,1.0,0.42292490118577053,0.07971656333038091,0.7659227492421672,0.726706590753132,0.6384956834783824,0.38599221789883265,0.5406340855600166,0.6788648075679495,0.3008360540015883,0.8206060606060607,0.08744999699230029,0.0005880903157029202,0.0,0.0001986191334154488,0.028619246861924685,0.033362253687690566,0.019959746325902857,0.1825019617572327,1.7478270140647642e-05,0.0,0.0031360756707469874,0.08006814310051105,0.4444444444444444,0.05321767516552368,0.7719594594594597,0.10971786833855801,0.7426326129666012,0.45051263710062006,0.651806550821973,0.0011480001836800295,0.0005190619414526674,0.2840531135812719,0.023787162438588815,0.6667848233513145,0.00761719166731862,0.9999999999999999,0.0734159955523301,0.608968958695757,0.49489795918367374
