Heroes,Similarity
"[99, 129]",0.027702305986913294
"[72, 21]",0.02762674474222838
"[21, 72]",0.02762674474222838
"[64, 89]",0.027534624463170215
"[89, 64]",0.027534624463170215
"[17, 104]",0.02684349129982498
"[104, 17]",0.02684349129982498
"[44, 15]",0.026738663080568333
"[15, 44]",0.026738663080568333
"[44, 32]",0.026602130729560792
"[32, 44]",0.026602130729560792
"[97, 126]",0.026333658286874128
"[126, 97]",0.026333658286874128
"[83, 44]",0.02628895191743635
"[44, 83]",0.02628895191743635
"[123, 93]",0.02622438147916237
"[93, 123]",0.02622438147916237
"[71, 58]",0.026011689091256805
"[58, 71]",0.026011689091256805
"[27, 94]",0.02577620612732093
"[94, 27]",0.02577620612732093
"[15, 72]",0.025605449618268918
"[72, 15]",0.025605449618268918
"[17, 41]",0.025190536262223413
"[41, 17]",0.025190536262223413
"[66, 30]",0.02498870952476378
"[30, 66]",0.02498870952476378
"[47, 45]",0.02494048270826384
"[45, 47]",0.02494048270826384
"[49, 79]",0.02478933334423726
"[79, 49]",0.02478933334423726
"[90, 37]",0.024787816605083026
"[37, 90]",0.024787816605083026
"[10, 33]",0.02477383612790599
"[33, 10]",0.02477383612790599
"[37, 32]",0.024604129726419177
"[32, 37]",0.024604129726419177
"[56, 42]",0.02455464833776082
"[42, 56]",0.02455464833776082
"[12, 121]",0.02448753096223909
"[121, 12]",0.02448753096223909
"[114, 7]",0.024450956423489885
"[7, 114]",0.024450956423489885
"[32, 35]",0.02444734506810418
"[35, 32]",0.02444734506810418
"[2, 95]",0.02443018995194413
"[95, 2]",0.02443018995194413
"[12, 135]",0.02439845660170743
"[135, 12]",0.02439845660170743
"[3, 68]",0.024256161068782194
"[68, 3]",0.024256161068782194
"[126, 57]",0.0241890690102248
"[57, 126]",0.0241890690102248
"[77, 99]",0.023951764964951903
"[99, 77]",0.023951764964951903
"[84, 37]",0.023939219012637156
"[37, 84]",0.023939219012637156
"[73, 17]",0.023932272896630365
"[17, 73]",0.023932272896630365
"[128, 58]",0.02391182603285317
"[58, 128]",0.02391182603285317
"[47, 6]",0.02388365132079906
"[6, 47]",0.02388365132079906
"[86, 69]",0.023793584628467573
"[69, 86]",0.023793584628467573
"[26, 75]",0.023710659138288306
"[75, 26]",0.023710659138288306
"[101, 34]",0.023644684332026936
"[34, 101]",0.023644684332026936
"[96, 15]",0.023474458370633482
"[15, 96]",0.023474458370633482
"[1, 13]",0.02331990217418725
"[13, 1]",0.02331990217418725
"[43, 14]",0.023075405037679422
"[14, 43]",0.023075405037679422
"[4, 11]",0.022813558529567856
"[11, 4]",0.022813558529567856
"[55, 129]",0.022787537026580762
"[129, 55]",0.022787537026580762
"[4, 91]",0.022659491258744814
"[91, 4]",0.022659491258744814
"[34, 39]",0.022617646662051828
"[39, 34]",0.022617646662051828
"[126, 99]",0.022542520267598738
"[99, 126]",0.022542520267598738
"[108, 113]",0.022416691791901276
"[113, 108]",0.022416691791901276
"[51, 5]",0.022413705225398293
"[5, 51]",0.022413705225398293
"[28, 32]",0.022090840934704155
"[32, 28]",0.022090840934704155
"[104, 51]",0.022074917483182376
"[51, 104]",0.022074917483182376
"[50, 20]",0.021957489445775795
"[20, 50]",0.021957489445775795
"[59, 4]",0.021838974947302126
"[4, 59]",0.021838974947302126
"[1, 79]",0.021635536914067593
"[79, 1]",0.021635536914067593
"[103, 2]",0.02125320867850891
"[2, 103]",0.02125320867850891
"[44, 68]",0.021164707287701146
"[68, 44]",0.021164707287701146
"[13, 114]",0.021031672102017274
"[114, 13]",0.021031672102017274
"[65, 16]",0.020856296429388067
"[16, 65]",0.020856296429388067
"[129, 10]",0.020839243191962474
"[10, 129]",0.020839243191962474
"[137, 129]",0.02074210666940672
"[129, 137]",0.02074210666940672
"[63, 4]",0.02045847093636035
"[4, 63]",0.02045847093636035
"[120, 34]",0.020359895309191363
"[34, 120]",0.020359895309191363
"[52, 111]",0.02016696682819887
"[111, 52]",0.02016696682819887
"[30, 2]",0.020155064303671262
"[2, 30]",0.020155064303671262
"[13, 79]",0.020017179478507136
"[79, 13]",0.020017179478507136
"[58, 51]",0.01991759604472271
"[51, 58]",0.01991759604472271
"[52, 64]",0.019589249686469024
"[64, 52]",0.019589249686469024
"[66, 129]",0.01912778707804785
"[129, 66]",0.01912778707804785
"[102, 2]",0.019033409191799397
"[2, 102]",0.019033409191799397
"[60, 36]",0.018965078512985754
"[36, 60]",0.018965078512985754
"[32, 95]",0.018534351042192695
"[95, 32]",0.018534351042192695
"[55, 121]",0.018278015585460546
"[121, 55]",0.018278015585460546
"[36, 42]",0.018264922356255774
"[42, 36]",0.018264922356255774
"[19, 77]",0.01824048409272006
"[77, 19]",0.01824048409272006
"[112, 85]",0.018098620686619393
"[85, 112]",0.018098620686619393
"[71, 68]",0.018037400299309315
"[68, 71]",0.018037400299309315
"[101, 71]",0.017738903865608502
"[71, 101]",0.017738903865608502
"[123, 66]",0.01772025915153489
"[66, 123]",0.01772025915153489
"[65, 38]",0.017672039312684122
"[38, 65]",0.017672039312684122
"[65, 137]",0.017568610113100496
"[137, 65]",0.017568610113100496
"[109, 23]",0.01709599371973296
"[23, 109]",0.01709599371973296
"[74, 58]",0.01677722655504658
"[58, 74]",0.01677722655504658
"[51, 59]",0.016765320641269395
"[59, 51]",0.016765320641269395
"[17, 77]",0.01654447578714609
"[77, 17]",0.01654447578714609
"[104, 26]",0.01651577619524271
"[26, 104]",0.01651577619524271
"[34, 53]",0.016415233330208737
"[53, 34]",0.016415233330208737
"[82, 7]",0.01634736147532714
"[7, 82]",0.01634736147532714
"[31, 107]",0.016260855429326128
"[107, 31]",0.016260855429326128
"[110, 109]",0.01618665342060884
"[109, 110]",0.01618665342060884
"[76, 114]",0.01603698833205256
"[114, 76]",0.01603698833205256
"[92, 54]",0.01573735288834755
"[54, 92]",0.01573735288834755
"[56, 120]",0.015611366120809681
"[120, 56]",0.015611366120809681
"[42, 91]",0.015284886808271128
"[91, 42]",0.015284886808271128
"[99, 84]",0.015086010689104302
"[84, 99]",0.015086010689104302
"[84, 26]",0.014892764511772263
"[26, 84]",0.014892764511772263
"[77, 25]",0.014617877445339442
"[25, 77]",0.014617877445339442
"[12, 79]",0.014529078588546084
"[79, 12]",0.014529078588546084
"[120, 137]",0.014510676942155675
"[137, 120]",0.014510676942155675
"[100, 4]",0.014447623931086263
"[4, 100]",0.014447623931086263
"[10, 107]",0.01444257129381233
"[107, 10]",0.01444257129381233
"[26, 9]",0.014266674067396623
"[9, 26]",0.014266674067396623
"[27, 137]",0.014194330723393132
"[137, 27]",0.014194330723393132
"[61, 38]",0.013947299056738808
"[38, 61]",0.013947299056738808
"[79, 61]",0.013865920173693615
"[61, 79]",0.013865920173693615
"[70, 129]",0.013387479998502868
"[129, 70]",0.013387479998502868
"[128, 34]",0.013307827276015516
"[34, 128]",0.013307827276015516
"[38, 57]",0.013297993131638508
"[57, 38]",0.013297993131638508
"[55, 102]",0.013153375067478717
"[102, 55]",0.013153375067478717
"[26, 81]",0.013121088506834296
"[81, 26]",0.013121088506834296
"[33, 18]",0.01235236359943702
"[18, 33]",0.01235236359943702
"[14, 34]",0.012286336602649018
"[34, 14]",0.012286336602649018
"[53, 35]",0.011851280200385117
"[35, 53]",0.011851280200385117
"[1, 123]",0.01181812973040679
"[123, 1]",0.01181812973040679
"[9, 87]",0.011719248656914025
"[87, 9]",0.011719248656914025
"[66, 61]",0.011636571820768181
"[61, 66]",0.011636571820768181
"[31, 26]",0.01121794811297727
"[26, 31]",0.01121794811297727
"[51, 17]",0.010756856312888618
"[17, 51]",0.010756856312888618
"[9, 91]",0.010624435708042923
"[91, 9]",0.010624435708042923
"[9, 111]",0.010574474319126333
"[111, 9]",0.010574474319126333
"[108, 3]",0.010528576537305476
"[3, 108]",0.010528576537305476
"[28, 114]",0.010507925575014851
"[114, 28]",0.010507925575014851
"[45, 20]",0.010428180456885266
"[20, 45]",0.010428180456885266
"[35, 29]",0.00994427593299378
"[29, 35]",0.00994427593299378
"[84, 51]",0.009916661349013573
"[51, 84]",0.009916661349013573
"[7, 14]",0.00989411840850305
"[14, 7]",0.00989411840850305
"[87, 69]",0.00980305896983464
"[69, 87]",0.00980305896983464
"[1, 59]",0.009781670164110573
"[59, 1]",0.009781670164110573
"[129, 77]",0.009672552182540976
"[77, 129]",0.009672552182540976
"[76, 87]",0.009630938422594744
"[87, 76]",0.009630938422594744
"[50, 74]",0.00954929519149576
"[74, 50]",0.00954929519149576
"[97, 102]",0.009228183017129065
"[102, 97]",0.009228183017129065
"[69, 3]",0.00899114820657092
"[3, 69]",0.00899114820657092
"[55, 25]",0.008956808583342912
"[25, 55]",0.008956808583342912
"[32, 109]",0.008911235818596222
"[109, 32]",0.008911235818596222
"[111, 102]",0.008886375894745984
"[102, 111]",0.008886375894745984
"[72, 75]",0.008443903720397956
"[75, 72]",0.008443903720397956
"[42, 40]",0.008266827468723257
"[40, 42]",0.008266827468723257
"[25, 80]",0.008124914088820866
"[80, 25]",0.008124914088820866
"[59, 108]",0.007882535510940243
"[108, 59]",0.007882535510940243
"[22, 79]",0.007717611452610483
"[79, 22]",0.007717611452610483
"[91, 64]",0.007666635736987403
"[64, 91]",0.007666635736987403
"[101, 126]",0.007609407679795761
"[126, 101]",0.007609407679795761
"[70, 50]",0.007582602842316069
"[50, 70]",0.007582602842316069
"[41, 126]",0.00745713884611953
"[126, 41]",0.00745713884611953
"[119, 61]",0.007340139469923023
"[61, 119]",0.007340139469923023
"[97, 93]",0.007332853706036047
"[93, 97]",0.007332853706036047
"[93, 79]",0.007269571859461952
"[79, 93]",0.007269571859461952
"[97, 61]",0.007092131917910314
"[61, 97]",0.007092131917910314
"[88, 41]",0.007022989451191416
"[41, 88]",0.007022989451191416
"[16, 76]",0.006975829678417463
"[76, 16]",0.006975829678417463
"[30, 16]",0.0063852863117922504
"[16, 30]",0.0063852863117922504
"[4, 25]",0.0061820023844377375
"[25, 4]",0.0061820023844377375
"[16, 40]",0.005926763540483972
"[40, 16]",0.005926763540483972
"[82, 23]",0.005816257169152631
"[23, 82]",0.005816257169152631
"[91, 138]",0.005678847411820469
"[138, 91]",0.005678847411820469
"[11, 88]",0.0056621635751712635
"[88, 11]",0.0056621635751712635
"[55, 68]",0.005433380346796451
"[68, 55]",0.005433380346796451
"[126, 95]",0.005307071632872231
"[95, 126]",0.005307071632872231
"[120, 119]",0.00529528226415058
"[119, 120]",0.00529528226415058
"[138, 121]",0.005177079447788248
"[121, 138]",0.005177079447788248
"[84, 88]",0.005076662178734802
"[88, 84]",0.005076662178734802
"[65, 102]",0.004997376976296182
"[102, 65]",0.004997376976296182
"[74, 106]",0.0049919053006041835
"[106, 74]",0.0049919053006041835
"[74, 108]",0.004860995469443065
"[108, 74]",0.004860995469443065
"[41, 28]",0.004564019539546116
"[28, 41]",0.004564019539546116
"[23, 38]",0.004477024863881797
"[38, 23]",0.004477024863881797
"[75, 102]",0.003918180960447185
"[102, 75]",0.003918180960447185
"[33, 77]",0.003733068854382417
"[77, 33]",0.003733068854382417
"[50, 56]",0.003638813031345267
"[56, 50]",0.003638813031345267
"[26, 22]",0.0035749921916078714
"[22, 26]",0.0035749921916078714
"[42, 39]",0.003518512464356804
"[39, 42]",0.003518512464356804
"[5, 129]",0.0032164754071761247
"[129, 5]",0.0032164754071761247
"[32, 47]",0.002890772007769145
"[47, 32]",0.002890772007769145
"[136, 96]",0.0028726804540602398
"[96, 136]",0.0028726804540602398
"[40, 123]",0.0027938959547231055
"[123, 40]",0.0027938959547231055
"[126, 46]",0.0027386462895002957
"[46, 126]",0.0027386462895002957
"[95, 23]",0.0024222185182016403
"[23, 95]",0.0024222185182016403
"[98, 3]",0.002420150057020496
"[3, 98]",0.002420150057020496
"[72, 83]",0.0024095667754109795
"[83, 72]",0.0024095667754109795
"[17, 40]",0.0023760513410530887
"[40, 17]",0.0023760513410530887
"[77, 73]",0.0021351501256731756
"[73, 77]",0.0021351501256731756
"[37, 39]",0.0018468241930181257
"[39, 37]",0.0018468241930181257
"[32, 73]",0.0018151936295735152
"[73, 32]",0.0018151936295735152
"[49, 50]",0.001641730802619818
"[50, 49]",0.001641730802619818
"[41, 51]",0.0009412828002859559
"[51, 41]",0.0009412828002859559
"[110, 26]",0.0008411890506021651
"[26, 110]",0.0008411890506021651
"[77, 7]",0.0007696494553024018
"[7, 77]",0.0007696494553024018
"[111, 110]",0.0007660067573055705
"[110, 111]",0.0007660067573055705
"[26, 80]",0.00073182879445798
"[80, 26]",0.00073182879445798
"[53, 95]",0.0005266574426068738
"[95, 53]",0.0005266574426068738
"[42, 2]",0.00035352446776577655
"[2, 42]",0.00035352446776577655
"[58, 119]",0.00021752683601880448
"[119, 58]",0.00021752683601880448
"[75, 13]",0.00019464927477435363
"[13, 75]",0.00019464927477435363
"[9, 27]",-8.467462844665058e-05
"[27, 9]",-8.467462844665058e-05
"[135, 99]",-0.0002665685901738918
"[99, 135]",-0.0002665685901738918
"[91, 110]",-0.00035650521584430225
"[110, 91]",-0.00035650521584430225
"[29, 75]",-0.0005169716916142937
"[75, 29]",-0.0005169716916142937
"[99, 20]",-0.0007500589183326255
"[20, 99]",-0.0007500589183326255
"[31, 72]",-0.0008325534576030491
"[72, 31]",-0.0008325534576030491
"[110, 17]",-0.0012411268182441278
"[17, 110]",-0.0012411268182441278
"[65, 59]",-0.0013610978014199516
"[59, 65]",-0.0013610978014199516
"[56, 48]",-0.0014038095298444038
"[48, 56]",-0.0014038095298444038
"[35, 31]",-0.001520966818390094
"[31, 35]",-0.001520966818390094
"[120, 89]",-0.001524660969517222
"[89, 120]",-0.001524660969517222
"[12, 101]",-0.0017916891662559534
"[101, 12]",-0.0017916891662559534
"[38, 85]",-0.0017976673687236171
"[85, 38]",-0.0017976673687236171
"[60, 81]",-0.0018131150764609683
"[81, 60]",-0.0018131150764609683
"[2, 88]",-0.0018172863518290002
"[88, 2]",-0.0018172863518290002
"[104, 123]",-0.0019360760513901926
"[123, 104]",-0.0019360760513901926
"[42, 21]",-0.002196111715812838
"[21, 42]",-0.002196111715812838
"[54, 99]",-0.0029974811303670984
"[99, 54]",-0.0029974811303670984
"[77, 28]",-0.0035042571040950995
"[28, 77]",-0.0035042571040950995
"[126, 87]",-0.003625371336157815
"[87, 126]",-0.003625371336157815
"[9, 50]",-0.0037730189194043603
"[50, 9]",-0.0037730189194043603
"[109, 56]",-0.0037757384469507857
"[56, 109]",-0.0037757384469507857
"[20, 119]",-0.004097132699574717
"[119, 20]",-0.004097132699574717
"[51, 31]",-0.004247866750510503
"[31, 51]",-0.004247866750510503
"[33, 61]",-0.0043264436018359735
"[61, 33]",-0.0043264436018359735
"[30, 62]",-0.004396187817349796
"[62, 30]",-0.004396187817349796
"[102, 27]",-0.004489160568151215
"[27, 102]",-0.004489160568151215
"[9, 3]",-0.004547574670039727
"[3, 9]",-0.004547574670039727
"[60, 2]",-0.004599307976397213
"[2, 60]",-0.004599307976397213
"[128, 4]",-0.004983906135755178
"[4, 128]",-0.004983906135755178
"[57, 83]",-0.005088657555665744
"[83, 57]",-0.005088657555665744
"[18, 92]",-0.005181508712068245
"[92, 18]",-0.005181508712068245
"[49, 69]",-0.00526463155574336
"[69, 49]",-0.00526463155574336
"[22, 69]",-0.005265241966707863
"[69, 22]",-0.005265241966707863
"[114, 33]",-0.005358526366032227
"[33, 114]",-0.005358526366032227
"[33, 80]",-0.005365630014117404
"[80, 33]",-0.005365630014117404
"[71, 76]",-0.005398201322144661
"[76, 71]",-0.005398201322144661
"[19, 80]",-0.005536107108663622
"[80, 19]",-0.005536107108663622
"[4, 6]",-0.006033671271125722
"[6, 4]",-0.006033671271125722
"[69, 85]",-0.006619717205580624
"[85, 69]",-0.006619717205580624
"[14, 12]",-0.006890843576426359
"[12, 14]",-0.006890843576426359
"[81, 138]",-0.007136343228500441
"[138, 81]",-0.007136343228500441
"[19, 114]",-0.0072925870980577465
"[114, 19]",-0.0072925870980577465
"[20, 14]",-0.007462777012670125
"[14, 20]",-0.007462777012670125
"[71, 17]",-0.007464843818024471
"[17, 71]",-0.007464843818024471
"[15, 23]",-0.007465946200762344
"[23, 15]",-0.007465946200762344
"[45, 11]",-0.0074901091366217035
"[11, 45]",-0.0074901091366217035
"[42, 100]",-0.007491559879314141
"[100, 42]",-0.007491559879314141
"[4, 46]",-0.007523841673683404
"[46, 4]",-0.007523841673683404
"[73, 1]",-0.0077618478883207855
"[1, 73]",-0.0077618478883207855
"[30, 81]",-0.007796500628264687
"[81, 30]",-0.007796500628264687
"[65, 138]",-0.008297334184864936
"[138, 65]",-0.008297334184864936
"[85, 101]",-0.008456076450974386
"[101, 85]",-0.008456076450974386
"[65, 71]",-0.008605555693554224
"[71, 65]",-0.008605555693554224
"[137, 57]",-0.008649506455862618
"[57, 137]",-0.008649506455862618
"[103, 108]",-0.008697788414312983
"[108, 103]",-0.008697788414312983
"[98, 45]",-0.008812673223357215
"[45, 98]",-0.008812673223357215
"[60, 93]",-0.009001990929607403
"[93, 60]",-0.009001990929607403
"[100, 72]",-0.009104869803905676
"[72, 100]",-0.009104869803905676
"[103, 60]",-0.009533722499906557
"[60, 103]",-0.009533722499906557
"[119, 112]",-0.009555224512706567
"[112, 119]",-0.009555224512706567
"[19, 91]",-0.009651980639854365
"[91, 19]",-0.009651980639854365
"[61, 123]",-0.009767211052291332
"[123, 61]",-0.009767211052291332
"[137, 10]",-0.01000922845163971
"[10, 137]",-0.01000922845163971
"[113, 43]",-0.010043438528802948
"[43, 113]",-0.010043438528802948
"[4, 23]",-0.010082675006031001
"[23, 4]",-0.010082675006031001
"[5, 85]",-0.010195661749897071
"[85, 5]",-0.010195661749897071
"[1, 33]",-0.010205237397375996
"[33, 1]",-0.010205237397375996
"[109, 120]",-0.010553329036938787
"[120, 109]",-0.010553329036938787
"[28, 81]",-0.010874966146681158
"[81, 28]",-0.010874966146681158
"[26, 112]",-0.01125344758986701
"[112, 26]",-0.01125344758986701
"[2, 64]",-0.01160954508263557
"[64, 2]",-0.01160954508263557
"[63, 50]",-0.011814897763176686
"[50, 63]",-0.011814897763176686
"[26, 61]",-0.012074262382062042
"[61, 26]",-0.012074262382062042
"[55, 16]",-0.01207914707833631
"[16, 55]",-0.01207914707833631
"[126, 44]",-0.012136092436520954
"[44, 126]",-0.012136092436520954
"[112, 72]",-0.012207714603265578
"[72, 112]",-0.012207714603265578
"[60, 61]",-0.012217263252908245
"[61, 60]",-0.012217263252908245
"[45, 23]",-0.012240534251368243
"[23, 45]",-0.012240534251368243
"[63, 55]",-0.012249366271027028
"[55, 63]",-0.012249366271027028
"[120, 90]",-0.012279807827215716
"[90, 120]",-0.012279807827215716
"[93, 26]",-0.01237585118431082
"[26, 93]",-0.01237585118431082
"[14, 37]",-0.01253761129856453
"[37, 14]",-0.01253761129856453
"[76, 96]",-0.012698943535656142
"[96, 76]",-0.012698943535656142
"[48, 30]",-0.012744567317981976
"[30, 48]",-0.012744567317981976
"[22, 99]",-0.012779328631451127
"[99, 22]",-0.012779328631451127
"[86, 112]",-0.012788636749085537
"[112, 86]",-0.012788636749085537
"[104, 90]",-0.01291461008968531
"[90, 104]",-0.01291461008968531
"[34, 10]",-0.0129616279893401
"[10, 34]",-0.0129616279893401
"[69, 57]",-0.013156963143353396
"[57, 69]",-0.013156963143353396
"[56, 10]",-0.013219938097684788
"[10, 56]",-0.013219938097684788
"[107, 61]",-0.013227425098781302
"[61, 107]",-0.013227425098781302
"[50, 62]",-0.013358639139394784
"[62, 50]",-0.013358639139394784
"[110, 87]",-0.013427741720139063
"[87, 110]",-0.013427741720139063
"[17, 54]",-0.013644893374565915
"[54, 17]",-0.013644893374565915
"[123, 75]",-0.013804379833359156
"[75, 123]",-0.013804379833359156
"[76, 67]",-0.014086261614873846
"[67, 76]",-0.014086261614873846
"[62, 25]",-0.01424410145789184
"[25, 62]",-0.01424410145789184
"[18, 58]",-0.014344105599552152
"[58, 18]",-0.014344105599552152
"[73, 41]",-0.014425951572676085
"[41, 73]",-0.014425951572676085
"[41, 74]",-0.014448222929955332
"[74, 41]",-0.014448222929955332
"[66, 21]",-0.015008216761961651
"[21, 66]",-0.015008216761961651
"[106, 90]",-0.015395305609443912
"[90, 106]",-0.015395305609443912
"[97, 12]",-0.016098800026517153
"[12, 97]",-0.016098800026517153
"[67, 57]",-0.01623835970960284
"[57, 67]",-0.01623835970960284
"[84, 90]",-0.016675909655284312
"[90, 84]",-0.016675909655284312
"[8, 86]",-0.016707379527863584
"[86, 8]",-0.016707379527863584
"[110, 106]",-0.016960375848748138
"[106, 110]",-0.016960375848748138
"[86, 58]",-0.01700032559917324
"[58, 86]",-0.01700032559917324
"[13, 97]",-0.017072261242555023
"[97, 13]",-0.017072261242555023
"[98, 14]",-0.017290253870144212
"[14, 98]",-0.017290253870144212
"[1, 74]",-0.017788241536239462
"[74, 1]",-0.017788241536239462
"[73, 70]",-0.01786673784964743
"[70, 73]",-0.01786673784964743
"[76, 43]",-0.017892755127117556
"[43, 76]",-0.017892755127117556
"[69, 105]",-0.01793283536184588
"[105, 69]",-0.01793283536184588
"[83, 78]",-0.01796726000258301
"[78, 83]",-0.01796726000258301
"[109, 21]",-0.018160455747192737
"[21, 109]",-0.018160455747192737
"[57, 42]",-0.018647241933486165
"[42, 57]",-0.018647241933486165
"[86, 40]",-0.018750453280865262
"[40, 86]",-0.018750453280865262
"[18, 62]",-0.019115222362450703
"[62, 18]",-0.019115222362450703
"[54, 32]",-0.01928841500820733
"[32, 54]",-0.01928841500820733
"[98, 22]",-0.01930988549118288
"[22, 98]",-0.01930988549118288
"[78, 54]",-0.01946190498792798
"[54, 78]",-0.01946190498792798
"[120, 2]",-0.019657516643673805
"[2, 120]",-0.019657516643673805
"[75, 52]",-0.019831984699887718
"[52, 75]",-0.019831984699887718
"[4, 112]",-0.02012783721878764
"[112, 4]",-0.02012783721878764
"[94, 85]",-0.020227112496214453
"[85, 94]",-0.020227112496214453
"[62, 77]",-0.020454931517372515
"[77, 62]",-0.020454931517372515
"[81, 19]",-0.020501561291184148
"[19, 81]",-0.020501561291184148
"[27, 90]",-0.020856686293086492
"[90, 27]",-0.020856686293086492
"[74, 129]",-0.020991356106420982
"[129, 74]",-0.020991356106420982
"[16, 107]",-0.021204002161519818
"[107, 16]",-0.021204002161519818
"[43, 72]",-0.021339814125356578
"[72, 43]",-0.021339814125356578
"[74, 65]",-0.021617234007758092
"[65, 74]",-0.021617234007758092
"[92, 129]",-0.02183264812011397
"[129, 92]",-0.02183264812011397
"[63, 25]",-0.02221602717564428
"[25, 63]",-0.02221602717564428
"[128, 81]",-0.022493737542364438
"[81, 128]",-0.022493737542364438
"[18, 32]",-0.022810385749627363
"[32, 18]",-0.022810385749627363
"[112, 3]",-0.023288005625417725
"[3, 112]",-0.023288005625417725
"[82, 105]",-0.023332299958707416
"[105, 82]",-0.023332299958707416
"[70, 112]",-0.023431605538461842
"[112, 70]",-0.023431605538461842
"[89, 99]",-0.023565669387686543
"[99, 89]",-0.023565669387686543
"[49, 91]",-0.023679023850995937
"[91, 49]",-0.023679023850995937
"[14, 78]",-0.023927952535122095
"[78, 14]",-0.023927952535122095
"[113, 56]",-0.02398978009729901
"[56, 113]",-0.02398978009729901
"[90, 11]",-0.024019303737423912
"[11, 90]",-0.024019303737423912
"[101, 53]",-0.024654841663359545
"[53, 101]",-0.024654841663359545
"[108, 71]",-0.02473796668060366
"[71, 108]",-0.02473796668060366
"[25, 87]",-0.024971262707521973
"[87, 25]",-0.024971262707521973
"[84, 119]",-0.025141100934251908
"[119, 84]",-0.025141100934251908
"[32, 99]",-0.02530312321115541
"[99, 32]",-0.02530312321115541
"[23, 10]",-0.0253049085338977
"[10, 23]",-0.0253049085338977
"[12, 91]",-0.02532500929057236
"[91, 12]",-0.02532500929057236
"[62, 6]",-0.025409633406059978
"[6, 62]",-0.025409633406059978
"[73, 44]",-0.025411834012250722
"[44, 73]",-0.025411834012250722
"[69, 14]",-0.025412764706474866
"[14, 69]",-0.025412764706474866
"[126, 6]",-0.025511070932872883
"[6, 126]",-0.025511070932872883
"[7, 80]",-0.02570449796934378
"[80, 7]",-0.02570449796934378
"[34, 82]",-0.026079213084806575
"[82, 34]",-0.026079213084806575
"[15, 67]",-0.02621522138479944
"[67, 15]",-0.02621522138479944
"[26, 8]",-0.026551768443870586
"[8, 26]",-0.026551768443870586
"[91, 137]",-0.026579086866866976
"[137, 91]",-0.026579086866866976
"[110, 14]",-0.02661644004165711
"[14, 110]",-0.02661644004165711
"[1, 119]",-0.0266568085110402
"[119, 1]",-0.0266568085110402
"[71, 4]",-0.026691805885645712
"[4, 71]",-0.026691805885645712
"[114, 138]",-0.02670470466609276
"[138, 114]",-0.02670470466609276
"[126, 54]",-0.02684653144485756
"[54, 126]",-0.02684653144485756
"[48, 45]",-0.026872107434499456
"[45, 48]",-0.026872107434499456
"[74, 81]",-0.026909635007189455
"[81, 74]",-0.026909635007189455
"[5, 89]",-0.027014869593567168
"[89, 5]",-0.027014869593567168
"[102, 21]",-0.02722592160430301
"[21, 102]",-0.02722592160430301
"[18, 102]",-0.027318606158459564
"[102, 18]",-0.027318606158459564
"[42, 8]",-0.02737424276137419
"[8, 42]",-0.02737424276137419
"[45, 104]",-0.027434882732692876
"[104, 45]",-0.027434882732692876
"[84, 113]",-0.027659971804068758
"[113, 84]",-0.027659971804068758
"[101, 4]",-0.02768500414076338
"[4, 101]",-0.02768500414076338
"[74, 49]",-0.027827045909401577
"[49, 74]",-0.027827045909401577
"[85, 45]",-0.0278569764356294
"[45, 85]",-0.0278569764356294
"[51, 94]",-0.028016791165407406
"[94, 51]",-0.028016791165407406
"[108, 14]",-0.028064318850995078
"[14, 108]",-0.028064318850995078
"[41, 62]",-0.028079971147315506
"[62, 41]",-0.028079971147315506
"[62, 27]",-0.028103665725896166
"[27, 62]",-0.028103665725896166
"[100, 62]",-0.02812624076270748
"[62, 100]",-0.02812624076270748
"[35, 49]",-0.028166334753020397
"[49, 35]",-0.028166334753020397
"[25, 56]",-0.028191048906099074
"[56, 25]",-0.028191048906099074
"[64, 107]",-0.028372360465872333
"[107, 64]",-0.028372360465872333
"[39, 98]",-0.02846177466805666
"[98, 39]",-0.02846177466805666
"[53, 3]",-0.029435199381704795
"[3, 53]",-0.029435199381704795
"[30, 10]",-0.02943574734709598
"[10, 30]",-0.02943574734709598
"[62, 81]",-0.029542453332851264
"[81, 62]",-0.029542453332851264
"[47, 12]",-0.02980325022426685
"[12, 47]",-0.02980325022426685
"[45, 106]",-0.030073992401517112
"[106, 45]",-0.030073992401517112
"[100, 9]",-0.0302190099499568
"[9, 100]",-0.0302190099499568
"[74, 14]",-0.03095710134550076
"[14, 74]",-0.03095710134550076
"[21, 96]",-0.03132135102992902
"[96, 21]",-0.03132135102992902
"[58, 69]",-0.031412091856339024
"[69, 58]",-0.031412091856339024
"[83, 109]",-0.03148916917402498
"[109, 83]",-0.03148916917402498
"[46, 66]",-0.03182187680074727
"[66, 46]",-0.03182187680074727
"[2, 91]",-0.03189823878385149
"[91, 2]",-0.03189823878385149
"[14, 135]",-0.03197591111213477
"[135, 14]",-0.03197591111213477
"[22, 64]",-0.03208757829840593
"[64, 22]",-0.03208757829840593
"[58, 94]",-0.03214287546822933
"[94, 58]",-0.03214287546822933
"[92, 77]",-0.03224861353983049
"[77, 92]",-0.03224861353983049
"[8, 97]",-0.032305712665934336
"[97, 8]",-0.032305712665934336
"[113, 2]",-0.032442097954624195
"[2, 113]",-0.032442097954624195
"[112, 99]",-0.03260574431707925
"[99, 112]",-0.03260574431707925
"[121, 41]",-0.03276077703255298
"[41, 121]",-0.03276077703255298
"[81, 99]",-0.03295881173960631
"[99, 81]",-0.03295881173960631
